"circunscripcion","organismo","fecha","actos_procesales","presentaciones_abogados","causas_iniciadas"
"Concordia","Jdo Paz Concordia",2022-03-28,206,65,NA
"Concordia","Jdo Paz Concordia",2022-03-29,177,23,1
"Concordia","Jdo Paz Concordia",2022-03-30,138,4,NA
"Concordia","Jdo Paz Concordia",2022-03-31,131,102,1
"Concordia","Jdo Paz Concordia",2022-04-01,114,87,1
"Concordia","Jdo Paz Concordia",2022-04-03,NA,7,NA
"Concordia","Jdo Paz Concordia",2022-04-04,97,112,NA
"Concordia","Jdo Paz Concordia",2022-04-05,94,101,3
"Concordia","Jdo Paz Concordia",2022-04-06,125,63,NA
"Concordia","Jdo Paz Concordia",2022-04-07,145,82,1
"Concordia","Jdo Paz Concordia",2022-04-08,131,121,NA
"Concordia","Jdo Paz Concordia",2022-04-09,NA,6,NA
"Concordia","Jdo Paz Concordia",2022-04-11,85,65,NA
"Concordia","Jdo Paz Concordia",2022-04-12,113,49,1
"Concordia","Jdo Paz Concordia",2022-04-13,82,83,NA
"Concordia","Jdo Paz Concordia",2022-04-14,1,7,NA
"Concordia","Jdo Paz Concordia",2022-04-15,NA,5,NA
"Concordia","Jdo Paz Concordia",2022-04-17,2,3,NA
"Concordia","Jdo Paz Concordia",2022-04-18,172,61,NA
"Concordia","Jdo Paz Concordia",2022-04-19,198,146,NA
"Concordia","Jdo Paz Concordia",2022-04-20,87,131,NA
"Concordia","Jdo Paz Concordia",2022-04-21,156,117,3
"Concordia","Jdo Paz Concordia",2022-04-22,222,77,3
"Concordia","Jdo Paz Concordia",2022-04-23,2,4,NA
"Concordia","Jdo Paz Concordia",2022-04-24,NA,32,NA
"Concordia","Jdo Paz Concordia",2022-04-25,146,144,NA
"Concordia","Jdo Paz Concordia",2022-04-26,163,97,19
"Concordia","Jdo Paz Concordia",2022-04-27,166,68,1
"Concordia","Jdo Paz Concordia",2022-04-28,104,115,1
"Concordia","Jdo Paz Concordia",2022-04-29,111,73,1
"Concordia","Jdo Paz Concordia",2022-05-01,NA,3,NA
"Concordia","Jdo Paz Concordia",2022-05-02,157,99,11
"Concordia","Jdo Paz Concordia",2022-05-03,118,160,NA
"Concordia","Jdo Paz Concordia",2022-05-04,164,62,5
"Concordia","Jdo Paz Concordia",2022-05-05,122,82,1
"Concordia","Jdo Paz Concordia",2022-05-06,165,95,15
"Concordia","Jdo Paz Concordia",2022-05-07,NA,6,NA
"Concordia","Jdo Paz Concordia",2022-05-09,151,159,NA
"Concordia","Jdo Paz Concordia",2022-05-10,111,97,NA
"Concordia","Jdo Paz Concordia",2022-05-11,169,62,5
"Concordia","Jdo Paz Concordia",2022-05-12,299,81,NA
"Concordia","Jdo Paz Concordia",2022-05-13,222,37,NA
"Concordia","Jdo Paz Concordia",2022-05-14,NA,9,NA
"Concordia","Jdo Paz Concordia",2022-05-16,99,17,1
"Concordia","Jdo Paz Concordia",2022-05-17,115,2,6
"Concordia","Jdo Paz Concordia",2022-05-19,171,97,17
"Concordia","Jdo Paz Concordia",2022-05-20,126,88,NA
"Concordia","Jdo Paz Concordia",2022-05-21,1,1,NA
"Concordia","Jdo Paz Concordia",2022-05-22,NA,1,NA
"Concordia","Jdo Paz Concordia",2022-05-23,148,189,15
"Concordia","Jdo Paz Concordia",2022-05-24,141,97,NA
"Concordia","Jdo Paz Concordia",2022-05-25,1,7,NA
"Concordia","Jdo Paz Concordia",2022-05-26,124,98,1
"Concordia","Jdo Paz Concordia",2022-05-27,120,117,5
"Concordia","Jdo Paz Concordia",2022-05-28,NA,1,NA
"Concordia","Jdo Paz Concordia",2022-05-29,1,4,NA
"Concordia","Jdo Paz Concordia",2022-05-30,NA,71,NA
"Concordia","Jdo Paz Concordia",2022-05-31,123,96,NA
"Concordia","Jdo Paz Concordia",2022-06-01,123,136,NA
"Concordia","Jdo Paz Concordia",2022-06-02,184,91,12
"Concordia","Jdo Paz Concordia",2022-06-03,183,98,NA
"Concordia","Jdo Paz Concordia",2022-06-04,NA,2,NA
"Concordia","Jdo Paz Concordia",2022-06-05,NA,1,NA
"Concordia","Jdo Paz Concordia",2022-06-06,108,97,NA
"Concordia","Jdo Paz Concordia",2022-06-07,148,70,1
"Concordia","Jdo Paz Concordia",2022-06-08,212,82,NA
"Concordia","Jdo Paz Concordia",2022-06-09,157,98,3
"Concordia","Jdo Paz Concordia",2022-06-10,244,62,3
"Concordia","Jdo Paz Concordia",2022-06-11,1,6,1
"Concordia","Jdo Paz Concordia",2022-06-12,2,10,NA
"Concordia","Jdo Paz Concordia",2022-06-13,NA,96,NA
"Concordia","Jdo Paz Concordia",2022-06-14,162,100,2
"Concordia","Jdo Paz Concordia",2022-06-15,146,60,6
"Concordia","Jdo Paz Concordia",2022-06-16,126,71,1
"Concordia","Jdo Paz Concordia",2022-06-17,NA,5,NA
"Concordia","Jdo Paz Concordia",2022-06-18,2,1,NA
"Concordia","Jdo Paz Concordia",2022-06-20,NA,3,NA
"Concordia","Jdo Paz Concordia",2022-06-21,208,49,1
"Concordia","Jdo Paz Concordia",2022-06-22,130,18,10
"Concordia","Jdo Paz Concordia",2022-06-23,155,119,1
"Concordia","Jdo Paz Concordia",2022-06-24,131,103,12
"Concordia","Jdo Paz Concordia",2022-06-25,NA,33,NA
"Concordia","Jdo Paz Concordia",2022-06-27,125,108,2
"Concordia","Jdo Paz Concordia",2022-06-28,159,111,8
"Concordia","Jdo Paz Concordia",2022-06-29,189,103,8
"Concordia","Jdo Paz Concordia",2022-06-30,160,68,2
"Concordia","Jdo Paz Concordia",2022-07-01,146,61,NA
"Concordia","Jdo Paz Concordia",2022-07-02,NA,5,NA
"Concordia","Jdo Paz Concordia",2022-07-03,NA,1,NA
